id,pred_price
3728,3.6573972018812144
11185,3.3861998268234546
4719,3.46704479430452
9326,3.5417709074953194
10154,3.4509489054925635
7230,3.1738596963478534
8525,3.643573597849085
8584,3.0603907857168675
1865,3.7010023789125315
3207,3.5254281826561757
7111,3.4599601249152387
6004,4.056379510695256
239,5.71450870507449
10558,3.9455673007049796
3661,3.4756294714049463
3531,3.490545583343378
9861,3.5363469637213982
4341,3.402398183205427
7138,3.1452789425184107
11591,3.9414801101512076
9259,3.8681962841566997
14806,3.0761923109529863
7160,5.040489770948729
13183,3.2080651604416466
11670,3.4145755180436597
487,5.262356506657033
4195,3.434781184678842
1755,3.700823368342704
1781,3.5796654737973475
215,3.2477680300925966
4223,3.449293497283037
5108,3.422975307168612
2828,3.7694365352317782
6838,3.234586014600127
5050,3.2718823861534205
682,5.711559307984669
14855,3.0799388053451544
5098,3.522784732675637
3506,3.3946283864876268
11679,3.3762515177207453
13984,3.0280719332938926
9981,3.284644198037408
11149,3.137323961855337
3108,3.867761953670928
6489,3.175033985646814
8293,3.113755612646609
10136,3.296167683696428
11796,3.136220759353448
10062,4.517987602660483
7409,2.9545638781050707
11299,3.1006122134046463
1400,3.3267718419338514
10879,3.139753873523526
4009,3.6433866703692703
14771,3.0852505267208112
12664,3.125675752969163
2228,3.5823399818355357
12274,3.3759192269638794
11160,3.396450002248037
5371,3.44810440763181
12380,3.3759192269638794
10160,3.2308517905815846
11013,3.1539132312205287
3134,3.5550792923391166
11551,3.087274405716537
12246,2.999233880916844
14600,3.20425461875999
1823,3.6706478092911747
13979,3.0367433409615248
14803,3.01354092952281
5877,3.153564977858217
4184,3.4502670482699926
10991,3.0854703148732012
7232,3.530223186600361
739,5.612474978625603
12175,3.063872926959856
5674,3.810840742196132
8062,4.229073936100707
6537,3.2464331274572573
5466,3.33427723585789
946,2.979966318588091
1792,3.5836523055278895
10812,3.1412044186715065
5203,3.4617526280106254
4729,3.660379046238876
11677,3.076772213421375
10277,3.3024116640833054
3863,3.4465235302386823
1446,3.284244926904269
11151,3.25043263615797
1680,3.3877655154672395
8523,3.503117665533402
2497,3.552167148428973
5837,5.126061394778778
2309,3.4428339454177874
10959,3.3510042449972923
13471,3.12710270599099
4420,3.6897264495187017
2070,3.5008464889666926
6909,4.948062074750433
7474,3.8294294364547605
694,5.16034896568002
1030,3.8747435578972147
4554,3.3641473833258075
4449,3.4207638959241486
4628,3.4557005411940427
7731,4.200523304718877
5352,3.491518263483165
7869,3.582068321264875
2750,3.5323710222242157
5175,3.455160385301547
5678,3.8328079551784495
6871,3.940680092467037
722,5.028856741537378
11673,3.3204169811361695
14992,3.106828656618294
9440,3.450373617625147
13315,3.0597629087205114
685,3.672425570613039
89,4.48984560188519
1397,3.243113031785767
8266,3.971788953937
233,5.71450870507449
1898,3.72524393484539
448,4.071742084164856
10832,3.2691383824898836
9993,3.399282513771658
5202,3.379719427086624
9203,3.207517804219027
12969,3.395574885637873
6458,3.7383291671925547
5131,3.643299973652118
601,3.4109418616683915
1424,3.215960251077699
6339,3.7412507293962465
3079,3.3528415356688104
14195,3.0124649889493536
14348,3.668648421433693
5498,4.183119757984226
8550,3.3511568160598184
6567,3.7128058442006884
10881,3.159010252348422
4110,3.469654394445487
3430,3.4158434774530972
14849,3.3397291625799244
13395,3.0289417560413714
585,5.711559307984669
11247,3.4958451532232027
12058,4.081743538724139
1537,3.4449750994269417
14239,3.721794215843629
4945,3.732852612147997
8306,3.971788953937
9753,4.847455983241589
2723,3.4907725518868
866,3.596303252323151
20,4.677782666042332
9285,3.5569856370963193
10624,3.141861822998711
5346,3.6864782856098017
973,3.5428146156142386
48,3.7380598542705976
6174,3.9339570489916014
12609,3.1639536030481348
8744,3.989747612335305
7663,3.496783565926912
7449,3.8294294364547605
2635,3.260663853745165
2145,3.5171245575693253
14255,3.5826448077893165
13064,3.4069739365926086
2616,3.709300375527089
4055,3.436423311480034
8540,3.6949891197558147
7308,3.0588067583497938
10644,3.175544243533695
4995,3.4324515431138525
3869,3.489758664922351
7655,3.8294294364547605
2056,3.6827873733991052
10725,3.202486201263843
8268,3.9104151304801484
3706,3.736588302099067
2632,4.006231070474155
9209,3.5783700642210046
2081,3.628363257630404
10810,4.468000913724169
8598,3.3570875261842223
8318,3.971788953937
4318,3.484767334412172
10314,3.4089873232129
11562,3.1967278470389475
5220,4.138782907706634
14214,3.3569438910804585
587,5.30493459091769
12755,3.3935200654523263
11442,2.960197152155277
8474,3.971788953937
3990,3.8248184932312
12396,3.1044531712010848
3457,3.8547832769773738
4451,3.214640742622232
3862,3.4097084470884425
9333,3.7024231046596023
13862,4.31833056972831
13601,3.062331783315942
14920,3.1248891352598047
14713,3.0806917575287915
1861,3.496980888324241
12268,3.716814499076081
7085,2.9571128750186237
2161,3.6002823712243726
8759,3.476459963997761
11310,3.209287180618404
804,3.0737912584998313
4087,3.434447183635804
1331,3.545977494444394
13211,3.1029643060311525
8510,3.4630679834882985
13952,3.4069739365926086
2100,3.8894029307214955
8088,3.085457913261151
12230,3.5628190930917443
8305,4.0471160721192065
9251,3.541613034386493
14426,3.1395372761575877
11724,3.120577593514414
5326,3.5498099700712094
5654,3.809628427476001
2897,3.5373279953176335
13830,3.0409940391597194
12399,4.354990223602026
8581,3.4159584236253258
13912,3.420030189541182
13084,3.087274405716537
2822,3.5158786992227653
14076,3.1047060599293967
10040,3.1779816757837986
12032,3.0177960602262774
7311,3.4081481916871597
2536,3.558286632249791
7201,3.1140243464059285
13310,3.224828417621203
9340,3.7479178843745533
8991,3.4013797523566995
2159,3.334360663018906
12788,3.1072057352009224
12495,3.3935200654523263
5297,3.4526626782602996
6329,3.6669559520483634
4136,3.684528990747588
1646,3.52997868662389
4303,3.134415595761941
9723,3.3025756615401605
11622,3.067201126316566
3461,3.458520459713856
5993,3.809628427476001
13660,3.3931546478421284
1813,3.5008965616465946
5875,3.765052065073681
13712,3.426836099476171
5887,3.037314729380402
14692,4.331812707482897
13981,3.125675752969163
10263,3.35487217887112
6510,5.021321148717061
3557,3.4887777444140515
624,5.288474204323851
14314,2.981074051029402
14602,3.119647463244129
4077,3.2783442017726316
1695,3.956553005175941
5972,3.894160930447764
13940,3.1736956005416093
12071,4.371211576183947
2708,3.5168567815181806
7268,3.187981933169252
12904,3.422360234356553
13732,3.149023210869365
11244,3.063678028613164
10555,3.249881136863234
10242,4.35500127680222
10492,3.1144855489088696
8937,3.3842197664837466
627,5.711559307984669
2438,3.871902984094175
6702,3.1667569896549863
5988,3.9011502901422355
12455,2.9418587011277437
4247,3.3628405643755666
7969,3.582068321264875
3783,3.5242123771073364
14259,3.0270618810379073
3691,3.5272925626108687
14153,4.1666206267020325
6083,3.3567173250053615
1360,3.262915961566916
8008,4.151384523278354
23,3.2935797815976344
11427,3.3762515177207453
10204,3.1356976346127023
8174,2.8100810226696376
12076,3.0077336782675994
10352,4.7241327636799735
2507,3.4620623544438525
6010,3.3815947333103122
12849,3.091987536743526
7237,3.607043255173284
4941,3.4028191176733804
10535,3.260618117984381
13695,3.379518684755171
13417,4.415010222188519
1906,4.438019229145239
11413,3.141397299098448
2341,3.477762166562408
13558,3.262112604841031
12031,3.0944868041743674
1206,3.3947803039885214
13486,3.066934123072509
9289,3.6366682866088422
12352,3.062065929932588
5863,3.2591388380192368
1465,3.9085583324437496
12504,3.3982818057252007
13329,3.335464062537724
13320,2.979070302769265
11292,3.0886942412874987
4758,3.4030415260448152
10338,3.3809865958818546
14964,2.9663903765943784
11954,3.0852229374139717
7911,4.0371251517603906
7756,4.201369821709749
7903,3.5231511753564395
1107,4.960678232876858
3707,3.7086047694513904
5636,3.519491234286862
4699,3.4629439533611923
4188,3.318592382165571
1676,3.707694278317888
5317,3.406071034453443
13252,3.011858562542225
11419,4.371211576183947
13455,4.261012124594212
194,3.388831265614099
9662,3.3547522879913454
5299,3.4197728308462274
8611,3.7413654058332706
7433,3.8294294364547605
3677,3.683434607617631
5349,3.7430125301889396
511,5.711559307984669
10828,3.1438216428469508
2332,3.414389394242734
4157,3.4091984231527146
8819,3.7765922027841228
11298,3.036961209152861
14605,3.328917884319147
11527,3.158955186608025
663,5.711559307984669
13384,2.993848339277235
14266,3.544040119165228
1211,4.942723415605642
14452,3.127357049801428
5848,3.315419547491975
11626,2.9887257740179964
8037,3.2711671987054456
8400,3.4176748358225577
3136,3.5373279953176335
6344,3.8531320244477136
12718,3.0318607196098433
11173,3.167924420360985
8337,3.9415622475887706
10814,3.1056569422189155
431,5.262356506657033
6188,3.143615863510442
1817,3.5419793728960713
12543,3.413382228335889
2193,3.473718152106691
13829,3.1401165649051976
4512,3.273954409616125
3368,3.5023118578787007
8843,3.3073793905133795
1019,3.7047626649227907
2965,3.446706896138285
8712,3.5770665906809853
4943,4.10996001449638
11874,2.9584221157959223
12814,3.1113071812999635
3208,3.37068951347783
11218,3.1058634114182335
4983,3.3605199870999507
5204,3.5949218156518894
6585,2.894469522275848
6640,3.5537439737932854
6566,3.062554952850441
11957,3.127350779724247
966,3.160654786023256
8012,3.3108827047483227
4581,3.4593761805213386
14416,3.4208354597810335
13249,3.3428758019989577
4590,3.110461294962918
12229,3.3935200654523263
202,5.71450870507449
5344,3.520440558687238
4595,3.3138139633741672
5936,3.4319525308475454
13421,3.403771044078417
13271,3.091987536743526
13761,3.414423063864978
9380,3.293191036544962
11788,3.909489480312771
15028,3.0086942989488485
13827,3.062331783315942
13358,3.0360523109543527
10837,3.1800607714663336
8064,4.091670171157688
4168,3.426282651312792
6750,3.083380400512123
2285,3.8616528462378543
5885,3.204687248713142
12931,3.0797604923769777
14319,3.168535335951458
1221,3.4680431002684826
14184,2.975097872673321
9832,3.3526880973529836
9811,3.59498872012781
3509,3.502166667741488
1005,3.1592428619709696
954,2.9173498320617046
11919,3.011858562542225
1002,3.882602658030691
5068,3.325742345617058
8348,3.502914857521549
3339,3.5972700524828447
5791,3.2796689489286495
2898,3.5550792923391166
2743,3.5477647748928294
3251,3.4980552786872052
7575,3.6420332250757
4851,3.7913052021563933
484,5.711559307984669
13612,3.2187820835923073
7399,3.0955861300815437
5660,3.3492859191381905
8189,2.8100810226696376
12456,3.035750730910945
14370,3.3440237712382994
10181,3.3696662820616985
11628,3.027652643451497
4653,3.4445206006557583
15004,3.2271249638105934
4315,3.658026589204026
14486,2.979463529623513
7442,3.530223186600361
11941,3.038015849428307
5378,3.4916757468180495
8072,3.724757283616441
10214,4.100831769925071
99,4.41649096473802
3795,3.7384700294825124
12023,3.1122529517527333
5625,3.2411522447171617
5209,3.447798774759181
12045,3.22373011261698
7520,3.2235851202031567
13521,3.1162528865760306
5129,3.502325094588872
12865,3.177505343182561
9260,3.4671156835623553
4928,3.4440013309891424
8986,3.7312771894151058
4509,3.7665748826190293
848,3.028124941111849
9208,3.4562719979577614
14584,3.3204554164883837
530,5.30493459091769
8757,3.7960312297211725
4528,3.135814053344796
2742,3.516909515653714
12537,3.271843104864375
13597,3.4145755180436597
6473,3.7031372440046373
2052,3.700337029926607
1122,3.487433015286812
8687,3.6062551382087107
10016,4.794712360714986
2893,3.4855525148695645
641,5.711559307984669
13675,3.2206229289233854
13540,3.1285524364419848
10284,4.7241327636799735
1675,3.613607980066708
8664,3.434234650683953
14575,3.0447663754786154
6229,3.7680024076263874
13086,3.236805665000624
14237,3.169570366662077
12186,3.0287187337217336
9196,3.4065449388205695
6256,3.0153979965129256
12492,3.033681433851462
922,5.10620764180117
1382,3.5642257122988923
11340,3.3175463389153244
7649,3.8294294364547605
14660,3.116116354323721
11850,3.106083864008507
12231,3.0711610568280543
14037,2.975097872673321
4448,3.7726544507297186
14311,3.0672096197742045
10207,4.6453843144868445
7157,3.9164399514187656
2219,3.5555948423783925
13945,3.379518684755171
9002,3.481978891881815
13599,3.218233773435418
12187,2.975097872673321
4473,3.3331672696810197
12301,2.941948086343648
3957,3.457052312001404
5761,3.2827638454671786
12391,3.2094691921338208
12726,3.0935329914057337
13215,3.411682669836192
2171,3.945842226597704
7848,3.6330641566696618
11726,3.065935286944741
11321,3.049261448503314
4190,3.5126467946751676
14109,3.4208032126468555
14805,3.1262563105995214
8048,3.3977766215048812
4222,3.4388145359065043
411,5.711559307984669
12217,3.395959862225064
3448,3.6204419472285725
534,5.711559307984669
4127,3.5012939657060222
9836,4.847455983241589
9593,3.8564196915027615
5949,3.110810300914628
4803,3.4667169804884623
14003,3.0547385203400297
1380,3.868091232059918
9423,3.6774932539152982
6200,3.240406077498769
8910,3.479348857878321
12366,3.130265840214539
1500,3.5326204759542406
1764,3.496980888324241
14440,3.4145755180436597
6378,3.470552473258289
8095,3.724757283616441
10985,4.468000913724169
11148,3.1186582323651755
7443,3.8294294364547605
1889,3.7858902985706995
12202,3.288288618249465
12088,3.1224164366077223
6607,3.6538886982922527
1913,3.638268093978793
11848,3.3935200654523263
6362,3.794247834475637
12091,3.2717492761772293
8109,3.11982106861491
5052,3.6787048333983003
9809,3.3286676103372725
2357,3.384037884341017
5454,3.940687027208964
2165,3.728735836058685
4674,3.46704479430452
4760,3.469654394445487
720,3.356414346091064
3924,3.4820825635242647
11465,3.2998178588747877
2745,3.852502403484015
12114,3.222971170080661
4238,3.324740823030266
8125,3.1659105088316983
2761,3.364383142629046
8852,3.525637976648931
2399,3.5964988236050917
13758,3.2731492239926836
847,2.996630515925556
7492,3.879294291211158
4489,3.3202209652718153
11140,3.0431293975791123
14466,3.4208354597810335
933,3.5472627071033425
12913,3.1081280674781078
5279,3.317409777147098
4979,3.524110852407456
2907,3.5550792923391166
9264,3.5826778953873104
12427,3.0679014212380666
12781,3.0128400178935073
9383,3.2957827777746203
4867,3.6707301227935516
9814,3.2857482670828353
6913,3.615704435173054
944,4.979118383802777
1341,3.4213554275617617
