id,pred_price
3728,3.657417801978243
11185,3.4095241049904215
4719,3.4414434508473875
9326,3.4828466899137642
10154,3.5019904214867026
7230,3.1666556409399633
8525,3.687693236362097
8584,3.0594161925970984
1865,3.6050017598102593
3207,3.5434818949303506
7111,3.4336967854018883
6004,3.867419843561589
239,5.721013955791124
10558,3.8816552373152846
3661,3.4652332431526807
3531,3.5041405585652288
9861,3.5130110212166294
4341,3.4012092055581657
7138,3.0845794717625683
11591,3.6531514443669293
9259,3.7569398450647244
14806,3.0428227411465443
7160,4.958179894404272
13183,3.201266835592596
11670,3.4040786583874216
487,5.260784224309707
4195,3.4290189191568867
1755,3.669251792856122
1781,3.513431511182837
215,3.3253266138168818
4223,3.4372497994773594
5108,3.423640463777215
2828,3.9656788365682876
6838,3.1703453771887515
5050,3.2593274587607763
682,5.712918701010492
14855,3.0536420424137756
5098,3.5748023791926964
3506,3.465590732926377
11679,3.3379999167462184
13984,3.0609027085351173
9981,3.207974590601284
11149,3.137717980888375
3108,3.7676271830552883
6489,3.1420027596243827
8293,2.838214199953744
10136,3.295489598875369
11796,3.151279091453418
10062,4.635262074028197
7409,2.929008283424577
11299,3.098533107944847
1400,3.4399280022729943
10879,3.1927028818704093
4009,3.6484939252910924
14771,3.012308472835863
12664,3.1357575341623742
2228,3.51993726165147
12274,3.365996284984449
11160,3.4501913245978395
5371,3.489155597042408
12380,3.365996284984449
10160,3.196158975313343
11013,3.1175524519313598
3134,3.5434818949303506
11551,3.029956021351832
12246,3.068332360439398
14600,3.171253375321473
1823,3.7366316157146535
13979,3.0070947975312134
14803,3.0300100312942586
5877,3.196761394776979
4184,3.470582729934578
10991,3.1133730943103237
7232,3.544753546020406
739,5.5580957845615835
12175,3.0580581601270693
5674,3.781069906565266
8062,4.089328874651017
6537,3.121738690684753
5466,3.409681572986199
946,2.9969391482200987
1792,3.5485671114535142
10812,3.072788969035666
5203,3.4511677841585504
4729,3.692202888074471
11677,3.082896635466324
10277,3.2887469401512335
3863,3.3775492289286357
1446,3.2083639627283134
11151,3.2127792037771425
1680,3.4374758856146164
8523,3.491168493485012
2497,3.4795253146400484
5837,4.93644914637317
2309,3.4220788784515355
10959,3.344969809872592
13471,3.1128565576620897
4420,3.671410666877521
2070,3.544115093492873
6909,4.79342891806229
7474,3.8265594073396247
694,5.223876228324978
1030,3.935207849259091
4554,3.3706977928802426
4449,3.4263646521469333
4628,3.4216391989756088
7731,4.113948687112001
5352,3.4353956264379697
7869,3.500133205289897
2750,3.5359098610969215
5175,3.4575759721821324
5678,3.68947216974227
6871,3.9922282896051557
722,5.036823265840136
11673,3.393949092137954
14992,3.038585120972413
9440,3.4835530933033305
13315,3.03210311501199
685,3.7064053429965798
89,4.523457019652284
1397,3.299240401096754
8266,4.001773431729409
233,5.721013955791124
1898,3.6780620398828314
448,4.083433797777238
10832,3.1079462566801244
9993,3.4275652472154468
5202,3.377109647606908
9203,3.323476237208149
12969,3.4015196695155603
6458,3.736953050650489
5131,3.601620986099011
601,3.4017552344773234
1424,3.1661038065308738
6339,3.7531557847472268
3079,3.4318226103938905
14195,2.972924363992839
14348,3.7004169378588503
5498,4.331880778720344
8550,3.459149871397292
6567,3.7424230850634204
10881,3.1262565781378897
4110,3.4426019320985937
3430,3.6721363831389686
14849,3.1850803587577663
13395,3.0694578511269435
585,5.721013955791124
11247,3.4409611423753055
12058,3.9945038403207165
1537,3.5601348636593393
14239,3.7575455670803355
4945,3.618947426740588
8306,3.943843850003287
9753,4.795771995941423
2723,3.4585209397244556
866,3.5127207992266984
20,4.414911018853881
9285,3.5790796403515244
10624,3.159232379237126
5346,3.6529704495545285
973,3.441427387284314
48,3.684796207262253
6174,3.78755947399041
12609,3.1437514951836505
8744,4.022500663998625
7663,3.451901465924964
7449,3.8265594073396247
2635,3.224912433796787
2145,3.478278657492131
14255,3.500282447517963
13064,3.364524229254728
2616,3.6830172764837448
4055,3.4227125641008467
8540,3.6904182616426295
7308,3.016472113164276
10644,3.1351600811704894
4995,3.485659814615881
3869,3.455210123250333
7655,3.830808968265554
2056,3.646288771995918
10725,3.220798575207534
8268,3.911097777994559
3706,3.7561292899027867
2632,4.1385568297661
9209,3.852328193551255
2081,3.5249570167151636
10810,4.446012012420876
8598,3.280371416696363
8318,3.943843850003287
4318,3.3816927240164842
10314,3.359568671877967
11562,3.16026547488128
5220,4.5490176342445645
14214,3.3547252912516017
587,5.260784224309707
12755,3.364524229254728
11442,2.97161635712603
8474,3.95643790331661
3990,3.9719188992429473
12396,3.1979935102161017
3457,3.9224451108149556
4451,3.256320448501803
3862,3.3140981836503403
9333,3.721178607032789
13862,4.424334758123353
13601,3.070199798789656
14920,3.124039762163474
14713,3.0350051826485682
1861,3.422832543045039
12268,3.878570068154133
7085,2.948207827209885
2161,3.5135627787929122
8759,3.4599510950840213
11310,3.200241027751277
804,3.11089979425773
4087,3.6512588246565802
1331,3.6758702568165345
13211,3.131501677782713
8510,3.385845816826137
13952,3.364524229254728
2100,3.813920752102223
8088,2.8339886232001565
12230,3.551328838768327
8305,3.998409509536291
9251,3.5508166649668436
14426,3.0652737839044613
11724,3.0818961231282938
5326,3.4553549349992863
5654,3.696172642879544
2897,3.545897588557526
13830,3.067656652321752
12399,4.396197605862363
8581,3.4077653016713896
13912,3.437761359705327
13084,3.031951560228897
2822,3.516759684727301
14076,3.113589912470149
10040,3.1744973323145236
12032,3.0255954222210457
7311,3.3583287795459515
2536,3.5414149469427603
7201,3.0497004571362347
13310,3.230478213883697
9340,3.6681129744831136
8991,3.41285393777784
2159,3.460666844729103
12788,3.1227981355285377
